3.4 Aquatic Ecosystems ,,,,,,,Workshop participants:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.73966202, -32.7619350771",3170,,Basin,,Palustrine,Dampland,4,,,,,,,,,,,,,,,,,,,,,,,Resource Enhancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.738888527, -32.780319948",3174,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.739378845, -32.7808368178",3175,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.737724467, -32.7810329224",3176,,Basin,,Palustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.740936093, -32.7830191686",3177,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Peel-Harvey Estuary (DIWA WA087),unknown,"115.735105184, -32.8060587328",3182,,Flat,,Floodplain,Floodplain,2,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Peel-Harvey Estuary (DIWA WA087),unknown,"115.733836132, -32.7925645378",3187,,Basin,,Palustrine,Dampland,2,,,,,,,,,,,,,,,,,,,,,,,Not Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Peel-Harvey Estuary (DIWA WA087),unknown,"115.737326514, -32.7973774453",3188,,Flat,,Floodplain,Floodplain,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Peel-Harvey Estuary (DIWA WA087),unknown,"115.74007432, -32.7968464373",3194,,Basin,,Palustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Peel-Harvey Estuary (DIWA WA087),unknown,"115.740262627, -32.7986356788",3195,,Basin,,Palustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Peel-Harvey Estuary (DIWA WA087),unknown,"115.729906031, -32.8078217933",3233,,Flat,,Floodplain,Floodplain,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Peel-Harvey Estuary (DIWA WA087),unknown,"115.73193659, -32.7951739982",3236,,Flat,,Floodplain,Floodplain,2,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Peel-Harvey Estuary (DIWA WA087),unknown,"115.722050517, -32.7995027434",3238,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.753054375, -32.6648282121",3261,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.751118159, -32.6662915363",3262,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.753381223, -32.6676188589",3265,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.753578173, -32.6698410225",3267,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.753165458, -32.6552494348",3268,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.749667732, -32.6562390601",3269,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.749568736, -32.6614788745",3270,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.753121113, -32.7620295753",3298,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.749545708, -32.7626559949",3299,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.744933015, -32.7821250624",3309,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Not Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.745061624, -32.7824264593",3310,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Not Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.742054513, -32.787899616",3312,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.743529137, -32.7779040334",3318,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.743438279, -32.7882856247",3321,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.742827343, -32.7912067839",3323,,Basin,,Palustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.743274982, -32.7947197954",3324,,Basin,,Palustrine,Sumpland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Peel-Harvey Estuary (DIWA WA087),unknown,"115.743389021, -32.7997549777",3328,,Basin,,Palustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.744954394, -32.8003929068",3329,,Basin,,Palustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.742592768, -32.7960682281",3335,,Basin,,Palustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.744236219, -32.7967919533",3336,,Basin,,Palustrine,Sumpland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.747494126, -32.6546756695",3355,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.742080874, -32.6504818956",3367,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.745428841, -32.6524849304",3368,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Resource Enhancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.742807217, -32.7614267882",3394,,Basin,,Palustrine,Artificial Lake,3,,,,,,,,,,,,,,,,,,,,,,,Not Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.746205577, -32.7617535442",3395,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.742124112, -32.7618418385",3396,,Basin,,Palustrine,Artificial Lake,3,,,,,,,,,,,,,,,,,,,,,,,Not Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.748083257, -32.7624024735",3397,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.749230694, -32.7643437251",3398,,Basin,,Palustrine,Dampland,4,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.74534625, -32.7655054152",3399,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Not Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.758664818, -32.6555020278",3413,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.755845053, -32.7500360982",3501,,Basin,,Palustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.752625736, -32.751095524",3502,,Basin,,Palustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.753648965, -32.7515730933",3503,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.792814167, -32.5897852217",3845,,Basin,,Estuarine,Estuary-Peripheral,4,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.785910438, -32.5884108898",3846,,Basin,,Estuarine,Estuary-Peripheral,2,,,,,,,,,,,,,,,,,,,,,,,Resource Enhancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.788516905, -32.6003467545",3849,,Basin,,Estuarine,Estuary-Peripheral,5,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.791364668, -32.6084636595",3851,,Basin,,Lacustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.789271135, -32.6080803348",3852,,Basin,,Lacustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.790601991, -32.5893469011",3853,,Basin,,Lacustrine,Sumpland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.787856665, -32.6364381146",3857,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.786894415, -32.6124346804",3858,,Flat,,Floodplain,Palusplain,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.793148244, -32.5940436841",3860,,Basin,,Estuarine,Estuary-Peripheral,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.785716155, -32.5884732533",3951,,Basin,,Estuarine,Estuary-Peripheral,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.785158293, -32.6276083509",3957,,Basin,,Estuarine,Estuary-Peripheral,5,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.785158293, -32.6276083509",3957,,Basin,,Estuarine,Estuary-Peripheral,5,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.784063881, -32.6143337799",3958,,Basin,,Estuarine,Estuary-Peripheral,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.783306063, -32.6188079623",3960,,Basin,,Palustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.789460473, -32.6288049654",3999,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.789848956, -32.630589474",4000,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.792749829, -32.6384648402",4004,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.807425813, -32.5909858961",4144,,Basin,,Estuarine,Estuary-Peripheral,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),Peel Inlet Floodplain,"115.799132393, -32.5926473776",4241,,Flat,,Floodplain,Floodplain,4,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.79607452, -32.6312622204",4242,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Resource Enhancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.795677335, -32.6365584452",4247,,Flat,,Floodplain,Palusplain,3,,,,,,,,,,,,,,,,,,,,,,,Resource Enhancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.811662064, -32.6047603959",4544,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Peel-Harvey Estuary (DIWA WA087),unknown,"115.728781329, -32.8124209709",13279,,Flat,,Floodplain,Palusplain,6,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.728781329, -32.8124209709",13279,,Flat,,Floodplain,Palusplain,6,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Peel-Harvey Estuary (DIWA WA087),unknown,"115.736027639, -32.7976510807",14566,,Flat,,Floodplain,Floodplain,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Peel-Harvey Estuary (DIWA WA087),unknown,"115.734420011, -32.7961517288",14570,,Flat,,Floodplain,Floodplain,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.775406738, -32.5890522979",14580,,Basin,,Estuarine,Estuary-Peripheral,7,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.737368245, -32.701338776",15227,,Flat,,Floodplain,Palusplain,9,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.737368245, -32.701338776",15227,,Flat,,Floodplain,Palusplain,9,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bibra,Peel-Harvey Estuary (DIWA WA087),unknown,"115.737368245, -32.701338776",15227,,Flat,,Floodplain,Palusplain,9,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.744034816, -32.7872366541",15228,,Flat,,Floodplain,Palusplain,9,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary (DIWA WA087),unknown,"115.744034816, -32.7872366541",15228,,Flat,,Floodplain,Palusplain,9,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Peel-Harvey Estuary (DIWA WA087),unknown,"115.744034816, -32.7872366541",15228,,Flat,,Floodplain,Palusplain,9,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.80219888, -32.5984975459",15503,,Flat,,Floodplain,Floodplain,2,,,,,,,,,,,,,,,,,,,,,,,Resource Enhancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.799681441, -32.5979384757",15506,,Flat,,Floodplain,Floodplain,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.791582112, -32.6003513143",15507,,Flat,,Floodplain,Floodplain,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.791969866, -32.5884463833",15707,,Flat,,Floodplain,Floodplain,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.781779415, -32.589911316",15708,,Basin,,Estuarine,Estuary-Peripheral,2,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.788943408, -32.5964223006",15712,,Flat,,Floodplain,Floodplain,9,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Harvey Estuary (DIWA WA087),unknown,"115.860611484, -32.628902417",15802,,Flat,,Floodplain,Palusplain,10,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary System,unknown,"115.848560415, -32.8616366899",15231,,Flat,,Floodplain,Palusplain,9,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Mungala,Peel-Harvey Estuary System,unknown,"115.848560415, -32.8616366899",15231,,Flat,,Floodplain,Palusplain,9,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Peel-Harvey Estuary System,unknown,"115.848560415, -32.8616366899",15231,,Flat,,Floodplain,Palusplain,9,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Harvey Estuary System,unknown,"115.860611484, -32.628902417",15802,,Flat,,Floodplain,Palusplain,10,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Mungala,Peel-Harvey Estuary System,unknown,"115.860611484, -32.628902417",15802,,Flat,,Floodplain,Palusplain,10,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,,Perth Airport Woodland Swamps (WA088),,"115.978841885, -31.941843071",,,,Surface water,"Lacustrine 57.58%
Floodplain 27.11%
Palustrine 15.31%","DIWA description B10, B14, C5
DIWA Criteria 1, 3, 5, 6",,,,,,,,,,,,,,,,,,,Good ,Good ,Quantitative unpublished data and expert opinion,"Static, Static",Quantitative unpublished data and expert opinion,"Conservation 34.92%
Resource Enhancement 23%
Multiple Use 42.08%",Pollution (household),"Urban pollution, runoff",Pollution (household),"Urban pollution, runoff",Munday swamp is part of a natural drainage channel which originates in the Darling Escarpment and passes through urban areas. ,Hydr i) Develop hydrological model to forecast effect on biodiversity under different water use allocations,,iv) Monitoring and evaluation and reporting plan ,iv) Wetland management plan,,i) Fire management for biodiversity,,x) Regulation - Native vegetation clearing (DEC/DMP),Environmentally Sensitive Area,,,Munday Swamp is significant to the Balaruk community as a traditional location for food gathering,Contact Perth Airport Environmental Officer for advice,,,,,,,,,,,,,,,,,
